Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"050007","PENINSULA MEDICAL CENTER","OP-26","1115","1432","0","720","0","116","17","01/01/2013","12/31/2013"
"050008","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","OP-26","27","0","229","239","43","164","52","01/01/2013","12/31/2013"
"050009","QUEEN OF THE VALLEY MEDICAL CENTER","OP-26","2148","1110","242","765","1020","293","385","01/01/2013","12/31/2013"
"050013","ST HELENA HOSPITAL","OP-26","776","165","95","473","30","239","480","01/01/2013","12/31/2013"
"050014","SUTTER AMADOR HOSPITAL","OP-26","803","174","227","53","5","104","113","01/01/2013","12/31/2013"
"050017","MERCY GENERAL HOSPITAL","OP-26","1156","1197","903","931","92","500","1237","01/01/2013","12/31/2013"
"050018","PACIFIC ALLIANCE MEDICAL CENTER","OP-26","822","280","3","40","221","2","9","01/01/2013","12/31/2013"
"050022","RIVERSIDE COMMUNITY HOSPITAL","OP-26","3015","0","83","106","57","224","560","01/01/2013","12/31/2013"
"050024","PARADISE VALLEY HOSPITAL","OP-26","80","573","30","325","2233","23","76","01/01/2013","12/31/2013"
"050025","UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER","OP-26","6379","1886","4417","1801","88","803","494","01/01/2013","12/31/2013"
"050026","GROSSMONT HOSPITAL","OP-26","2784","853","1661","685","1162","473","746","01/01/2013","12/31/2013"
"050028","MAD RIVER COMMUNITY HOSPITAL","OP-26","2417","0","1533","371","25","11","18","01/01/2013","12/31/2013"
"050030","OROVILLE HOSPITAL","OP-26","2280","877","708","243","18","108","117","01/01/2013","12/31/2013"
"050036","BAKERSFIELD MEMORIAL HOSPITAL","OP-26","1435","0","14","1264","2942","292","844","01/01/2013","12/31/2013"
"050038","SANTA CLARA VALLEY MEDICAL CENTER","OP-26","4100","796","320","6233","9403","1612","1015","01/01/2013","12/31/2013"
"050039","ENLOE MEDICAL CENTER","OP-26","3703","0","194","1486","4047","311","672","01/01/2013","12/31/2013"
"050040","LAC/OLIVE VIEW-UCLA MEDICAL CENTER","OP-26","638","1678","0","1139","642","429","56","01/01/2013","12/31/2013"
"050042","ST ELIZABETH COMMUNITY HOSPITAL","OP-26","227","360","9","239","307","27","1","01/01/2013","12/31/2013"
"050043","ALTA BATES SUMMIT MEDICAL CENTER","OP-26","636","0","43","73","45","180","297","01/01/2013","12/31/2013"
"050045","EL CENTRO REGIONAL MEDICAL CENTER","OP-26","619","882","333","204","1","408","80","01/01/2013","12/31/2013"
"050047","CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP","OP-26","1961","1158","70","442","159","444","603","01/01/2013","12/31/2013"
"050054","SAN GORGONIO MEMORIAL HOSPITAL","OP-26","438","0","517","87","7","40","26","01/01/2013","12/31/2013"
"050055","CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS","OP-26","818","150","49","140","21","25","53","01/01/2013","12/31/2013"
"050056","ANTELOPE VALLEY HOSPITAL","OP-26","2788","24","355","500","48","219","802","01/01/2013","12/31/2013"
"050057","KAWEAH DELTA MEDICAL CENTER","OP-26","531","0","146","564","30","124","87","01/01/2013","12/31/2013"
"050058","GLENDALE MEM HOSPITAL & HLTH CENTER","OP-26","1378","438","55","171","4450","58","422","01/01/2013","12/31/2013"
"050060","COMMUNITY REGIONAL MEDICAL CENTER","OP-26","3269","398","75","137","102","235","782","01/01/2013","12/31/2013"
"050063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","OP-26","15","0","1","2","1","7","131","01/01/2013","12/31/2013"
"050067","OAK VALLEY DISTRICT HOSPITAL","OP-26","637","25","316","29","5","2","253","01/01/2013","12/31/2013"
"050069","ST JOSEPH HOSPITAL","OP-26","6695","2195","1674","1596","3759","604","1675","01/01/2013","12/31/2013"
"050077","SCRIPPS MERCY HOSPITAL","OP-26","3038","478","48","481","171","483","663","01/01/2013","12/31/2013"
"050078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","OP-26","767","175","96","158","133","162","115","01/01/2013","12/31/2013"
"050079","DOCTORS MEDICAL CENTER - SAN PABLO","OP-26","573","151","8","1075","0","140","231","01/01/2013","12/31/2013"
"050082","ST JOHNS REGIONAL MEDICAL CENTER","OP-26","1000","505","68","243","45","141","541","01/01/2013","12/31/2013"
"050084","ST JOSEPHS MEDICAL CENTER OF STOCKTON","OP-26","774","3","133","70","392","135","1822","01/01/2013","12/31/2013"
"050089","COMMUNITY HOSPITAL OF SAN BERNARDINO","OP-26","459","410","7","5","11","43","92","01/01/2013","12/31/2013"
"050090","SONOMA VALLEY HOSPITAL","OP-26","212","171","242","222","23","18","13","01/01/2013","12/31/2013"
"050091","COMMUNITY HOSPITAL OF HUNTINGTON PARK","OP-26","289","0","0","91","239","20","18","01/01/2013","12/31/2013"
"050093","SAINT AGNES MEDICAL CENTER","OP-26","4061","2631","139","1366","3726","765","930","01/01/2013","12/31/2013"
"050096","DOCTORS HOSPITAL OF WEST COVINA, INC","OP-26","9","0","27","203","11","0","0","01/01/2013","12/31/2013"
"050099","SAN ANTONIO COMMUNITY HOSPITAL","OP-26","2607","8","78","237","213","237","1001","01/01/2013","12/31/2013"
"050100","SHARP MEMORIAL HOSPITAL","OP-26","4102","2645","1666","932","315","1166","1461","01/01/2013","12/31/2013"
"050101","SUTTER SOLANO MEDICAL CENTER","OP-26","942","399","27","264","45","100","163","01/01/2013","12/31/2013"
"050102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","OP-26","1615","0","18","51","20","58","176","01/01/2013","12/31/2013"
"050103","WHITE MEMORIAL MEDICAL CENTER","OP-26","2085","198","2312","1966","1351","180","650","01/01/2013","12/31/2013"
"050104","SAINT FRANCIS MEDICAL CENTER","OP-26","1095","242","167","640","2158","100","482","01/01/2013","12/31/2013"
"050107","MARIAN REGIONAL MEDICAL CENTER","OP-26","911","16","184","445","233","112","514","01/01/2013","12/31/2013"
"050108","SUTTER GENERAL HOSPITAL","OP-26","3495","0","82","1026","135","393","1175","01/01/2013","12/31/2013"
"050110","LOMPOC VALLEY MEDICAL CENTER","OP-26","1515","388","50","324","105","151","7","01/01/2013","12/31/2013"
"050111","TEMPLE COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2013","12/31/2013"
"050112","SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL","OP-26","2396","434","5348","2264","2039","466","342","01/01/2013","12/31/2013"
"050113","SAN MATEO MEDICAL CENTER","OP-26","1383","249","119","400","138","86","33","01/01/2013","12/31/2013"
"050115","PALOMAR HEALTH DOWNTOWN CAMPUS","OP-26","1151","215","333","345","318","481","339","01/01/2013","12/31/2013"
"050116","NORTHRIDGE HOSPITAL MEDICAL CENTER","OP-26","219","488","41","236","83","98","424","01/01/2013","12/31/2013"
"050118","DOCTORS HOSPITAL OF MANTECA","OP-26","1730","75","524","552","867","84","69","01/01/2013","12/31/2013"
"050121","ADVENTIST MEDICAL CENTER","OP-26","1810","0","294","523","630","348","241","01/01/2013","12/31/2013"
"050122","DAMERON HOSPITAL","OP-26","729","181","1414","292","15","96","309","01/01/2013","12/31/2013"
"050124","USC VERDUGO HILLS HOSPITAL","OP-26","570","291","50","805","3982","113","28","01/01/2013","12/31/2013"
"050125","REGIONAL MEDICAL CENTER OF SAN JOSE","OP-26","364","797","13","538","1054","111","297","01/01/2013","12/31/2013"
"050126","VALLEY PRESBYTERIAN HOSPITAL","OP-26","2464","345","38","2164","2005","135","190","01/01/2013","12/31/2013"
"050127","WOODLAND MEMORIAL HOSPITAL","OP-26","2339","330","248","391","67","122","153","01/01/2013","12/31/2013"
"050128","TRI-CITY MEDICAL CENTER","OP-26","637","26","81","414","1338","211","1416","01/01/2013","12/31/2013"
"050129","ST BERNARDINE MEDICAL CENTER","OP-26","420","169","103","660","2282","259","435","01/01/2013","12/31/2013"
"050131","NOVATO COMMUNITY HOSPITAL","OP-26","195","67","0","27","10","34","17","01/01/2013","12/31/2013"
"050132","SAN GABRIEL VALLEY MEDICAL CENTER","OP-26","613","1268","88","52","67","75","6","01/01/2013","12/31/2013"
"050133","RIDEOUT MEMORIAL HOSPITAL","OP-26","856","624","1889","308","533","207","611","01/01/2013","12/31/2013"
"050135","SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD","OP-26","0","433","0","0","0","0","199","01/01/2013","12/31/2013"
"050136","PETALUMA VALLEY HOSPITAL","OP-26","378","209","145","130","23","56","45","01/01/2013","12/31/2013"
"050145","COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA","OP-26","985","596","214","474","4330","96","422","01/01/2013","12/31/2013"
"050149","CALIFORNIA HOSPITAL MEDICAL CENTER LA","OP-26","1121","152","50","184","81","123","359","01/01/2013","12/31/2013"
"050150","SIERRA NEVADA MEMORIAL HOSPITAL","OP-26","505","0","26","775","3840","24","77","01/01/2013","12/31/2013"
"050152","SAINT FRANCIS MEMORIAL HOSPITAL","OP-26","225","59","130","325","12","79","2","01/01/2013","12/31/2013"
"050153","O'CONNOR HOSPITAL","OP-26","2044","383","526","1080","2181","5","434","01/01/2013","12/31/2013"
"050158","ENCINO HOSPITAL MEDICAL CENTER","OP-26","95","53","0","39","2","0","8","01/01/2013","12/31/2013"
"050159","VENTURA COUNTY MEDICAL CENTER","OP-26","1068","124","89","168","66","105","75","01/01/2013","12/31/2013"
"050167","SAN JOAQUIN GENERAL HOSPITAL","OP-26","777","85","86","99","77","95","116","01/01/2013","12/31/2013"
"050168","ST JUDE MEDICAL CENTER","OP-26","4898","2243","871","1545","4228","587","1940","01/01/2013","12/31/2013"
"050169","PRESBYTERIAN INTERCOMMUNITY HOSPITAL","OP-26","4458","811","2784","2977","5676","574","1107","01/01/2013","12/31/2013"
"050174","SANTA ROSA MEMORIAL HOSPITAL","OP-26","1590","9","406","736","1190","193","2014","01/01/2013","12/31/2013"
"050179","EMANUEL MEDICAL CENTER","OP-26","1103","34","48","393","31","87","310","01/01/2013","12/31/2013"
"050180","JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS","OP-26","557","300","29","26","8","124","246","01/01/2013","12/31/2013"
"050189","GEORGE L MEE MEMORIAL HOSPITAL","OP-26","96","90","0","37","3","0","0","01/01/2013","12/31/2013"
"050191","ST MARY MEDICAL CENTER","OP-26","1492","370","91","101","29","63","626","01/01/2013","12/31/2013"
"050192","ADVENTIST MEDICAL CENTER - REEDLEY","OP-26","234","0","2","84","0","12","4","01/01/2013","12/31/2013"
"050194","WATSONVILLE COMMUNITY HOSPITAL","OP-26","291","0","21","191","861","12","18","01/01/2013","12/31/2013"
"050195","WASHINGTON HOSPITAL","OP-26","257","0","12","146","142","128","120","01/01/2013","12/31/2013"
"050197","SEQUOIA HOSPITAL","OP-26","328","267","91","233","10","270","414","01/01/2013","12/31/2013"
"050204","PALMDALE REGIONAL MEDICAL CENTER","OP-26","127","0","118","384","127","32","153","01/01/2013","12/31/2013"
"050205","GLENDORA COMMUNITY HOSPITAL","OP-26","226","137","0","21","0","1","0","01/01/2013","12/31/2013"
"050211","ALAMEDA HOSPITAL","OP-26","265","490","36","501","529","161","18","01/01/2013","12/31/2013"
"050222","SHARP CHULA VISTA MEDICAL CENTER","OP-26","935","904","71","167","48","131","365","01/01/2013","12/31/2013"
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","OP-26","6145","1170","601","966","3479","780","2411","01/01/2013","12/31/2013"
"050225","FEATHER RIVER HOSPITAL","OP-26","2475","58","714","714","1360","160","230","01/01/2013","12/31/2013"
"050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","OP-26","1509","42","191","694","1318","263","678","01/01/2013","12/31/2013"
"050228","SAN FRANCISCO GENERAL HOSPITAL","OP-26","3979","304","194","676","2240","516","481","01/01/2013","12/31/2013"
"050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","OP-26","35","93","2","0","161","25","18","01/01/2013","12/31/2013"
"050231","POMONA VALLEY HOSPITAL MEDICAL CENTER","OP-26","3481","1056","109","2074","2251","621","712","01/01/2013","12/31/2013"
"050232","FRENCH HOSPITAL MEDICAL CENTER","OP-26","330","581","110","198","23","316","428","01/01/2013","12/31/2013"
"050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","OP-26","274","82","110","300","160","28","8","01/01/2013","12/31/2013"
"050235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","OP-26","2237","84","1515","435","334","431","443","01/01/2013","12/31/2013"
"050236","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","OP-26","1085","128","94","325","85","96","62","01/01/2013","12/31/2013"
"050238","METHODIST HOSPITAL OF SOUTHERN CA","OP-26","399","21","178","188","66","252","298","01/01/2013","12/31/2013"
"050239","GLENDALE ADVENTIST MEDICAL CENTER","OP-26","1202","4","787","1383","850","271","700","01/01/2013","12/31/2013"
"050242","DOMINICAN HOSPITAL","OP-26","1504","0","69","247","42","193","377","01/01/2013","12/31/2013"
"050243","DESERT REGIONAL MEDICAL CENTER","OP-26","1451","1","85","5031","1958","227","256","01/01/2013","12/31/2013"
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","OP-26","1366","597","1350","647","356","363","1790","01/01/2013","12/31/2013"
"050248","NATIVIDAD MEDICAL CENTER","OP-26","814","30","35","53","7","179","35","01/01/2013","12/31/2013"
"050254","MARSHALL MEDICAL CENTER","OP-26","731","0","32","112","172","161","192","01/01/2013","12/31/2013"
"050257","GOOD SAMARITAN HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2013","12/31/2013"
"050261","SIERRA VIEW MEDICAL CENTER","OP-26","1622","463","286","454","1405","384","181","01/01/2013","12/31/2013"
"050262","RONALD REAGAN UCLA MEDICAL CENTER","OP-26","4979","7177","1256","2644","28991","501","1250","01/01/2013","12/31/2013"
"050272","REDLANDS COMMUNITY HOSPITAL","OP-26","1356","0","119","352","24","394","476","01/01/2013","12/31/2013"
"050276","CONTRA COSTA REGIONAL MEDICAL CENTER","OP-26","228","499","63","356","19","55","2","01/01/2013","12/31/2013"
"050278","PROVIDENCE HOLY CROSS MEDICAL CENTER","OP-26","2133","0","68","202","92","107","423","01/01/2013","12/31/2013"
"050279","HI-DESERT MEDICAL CENTER","OP-26","690","424","141","324","86","95","20","01/01/2013","12/31/2013"
"050280","MERCY MEDICAL CENTER REDDING","OP-26","311","2","82","301","4022","84","364","01/01/2013","12/31/2013"
"050281","ALHAMBRA HOSPITAL MEDICAL CENTER","OP-26","692","759","4","6","9","53","28","01/01/2013","12/31/2013"
"050283","VALLEYCARE MEDICAL CENTER","OP-26","3083","538","175","861","778","292","291","01/01/2013","12/31/2013"
"050289","SETON MEDICAL CENTER","OP-26","901","1453","48","134","184","131","506","01/01/2013","12/31/2013"
"050290","PROVIDENCE SAINT JOHN'S HEALTH CENTER","OP-26","819","201","4","987","1374","336","189","01/01/2013","12/31/2013"
"050291","SUTTER SANTA ROSA REGIONAL HOSPITAL","OP-26","1495","0","291","188","26","246","228","01/01/2013","12/31/2013"
"050292","RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","OP-26","523","295","323","382","168","225","134","01/01/2013","12/31/2013"
"050295","MERCY HOSPITAL","OP-26","1371","7","201","3949","77","606","304","01/01/2013","12/31/2013"
"050296","HAZEL HAWKINS MEMORIAL HOSPITAL","OP-26","234","170","49","55","2","25","26","01/01/2013","12/31/2013"
"050298","BARSTOW COMMUNITY HOSPITAL","OP-26","339","168","0","140","14","31","19","01/01/2013","12/31/2013"
"050300","ST MARY MEDICAL CENTER","OP-26","1128","1066","122","1089","1404","361","561","01/01/2013","12/31/2013"
"050301","UKIAH VALLEY MEDICAL CENTER/HOSPITAL D","OP-26","971","571","997","818","1350","108","99","01/01/2013","12/31/2013"
"050305","ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","OP-26","612","870","46","58","130","280","92","01/01/2013","12/31/2013"
"050308","EL CAMINO HOSPITAL","OP-26","1277","350","10","898","2187","732","237","01/01/2013","12/31/2013"
"050309","SUTTER ROSEVILLE MEDICAL CENTER","OP-26","684","444","80","1258","1878","273","547","01/01/2013","12/31/2013"
"050313","SUTTER TRACY COMMUNITY HOSPITAL","OP-26","1375","125","0","157","0","48","0","01/01/2013","12/31/2013"
"050315","KERN MEDICAL CENTER","OP-26","105","3","1","5","7","39","10","01/01/2013","12/31/2013"
"050320","HIGHLAND HOSPITAL","OP-26","3992","833","285","2321","2627","753","270","01/01/2013","12/31/2013"
"050324","SCRIPPS MEMORIAL HOSPITAL LA JOLLA","OP-26","614","760","171","346","85","476","1633","01/01/2013","12/31/2013"
"050327","LOMA LINDA UNIVERSITY MEDICAL CENTER","OP-26","4203","1425","1184","1082","1414","471","1245","01/01/2013","12/31/2013"
"050329","CORONA REGIONAL MEDICAL CENTER","OP-26","567","39","7","61","17","119","90","01/01/2013","12/31/2013"
"050334","SALINAS VALLEY MEMORIAL HOSPITAL","OP-26","661","0","91","335","1210","124","794","01/01/2013","12/31/2013"
"050335","SONORA REGIONAL MEDICAL CENTER","OP-26","1625","0","1842","2649","4594","209","429","01/01/2013","12/31/2013"
"050336","LODI MEMORIAL HOSPITAL","OP-26","177","0","21","119","7","215","71","01/01/2013","12/31/2013"
"050342","PIONEERS MEMORIAL HEALTHCARE DISTRICT","OP-26","254","155","168","385","165","128","260","01/01/2013","12/31/2013"
"050348","UNIVERSITY OF CALIFORNIA IRVINE MED CENTER","OP-26","4476","3174","792","1481","7245","143","570","01/01/2013","12/31/2013"
"050350","BEVERLY HOSPITAL","OP-26","606","226","562","373","2040","108","394","01/01/2013","12/31/2013"
"050351","TORRANCE MEMORIAL MEDICAL CENTER","OP-26","2237","1447","232","889","1648","512","1064","01/01/2013","12/31/2013"
"050352","BARTON MEMORIAL HOSPITAL","OP-26","613","10","234","2175","1","81","1","01/01/2013","12/31/2013"
"050353","PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","OP-26","2117","233","196","716","804","425","494","01/01/2013","12/31/2013"
"050357","GOLETA VALLEY COTTAGE HOSPITAL","OP-26","20","149","177","638","8644","120","54","01/01/2013","12/31/2013"
"050359","TULARE REGIONAL MEDICAL CENTER","OP-26","433","326","0","142","8","66","124","01/01/2013","12/31/2013"
"050360","MARIN GENERAL HOSPITAL","OP-26","1158","571","181","161","271","187","330","01/01/2013","12/31/2013"
"050367","NORTHBAY MEDICAL CENTER","OP-26","396","0","0","1181","2160","315","176","01/01/2013","12/31/2013"
"050373","LAC+USC MEDICAL CENTER","OP-26","5316","1189","1","1100","2078","1317","21","01/01/2013","12/31/2013"
"050376","LAC/HARBOR-UCLA MED CENTER","OP-26","239","34","7","30","88","58","13","01/01/2013","12/31/2013"
"050378","PACIFICA HOSPITAL OF THE VALLEY","OP-26","120","11","0","238","613","31","24","01/01/2013","12/31/2013"
"050380","GOOD SAMARITAN HOSPITAL","OP-26","813","97","126","726","1248","140","391","01/01/2013","12/31/2013"
"050382","CITRUS VALLEY MEDICAL CENTER-IC CAMPUS","OP-26","1636","0","347","306","31","401","241","01/01/2013","12/31/2013"
"050390","HEMET VALLEY MEDICAL CENTER","OP-26","261","0","0","151","95","442","590","01/01/2013","12/31/2013"
"050393","PIH HOSPITAL - DOWNEY","OP-26","1676","121","143","248","15","133","144","01/01/2013","12/31/2013"
"050394","COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","OP-26","1801","683","887","841","67","604","618","01/01/2013","12/31/2013"
