time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-26T05:54:03.990Z,35.7521,-97.3912,7.29,3.9,mb_lg,,69,0.068,0.51,us,us10002ls3,2015-06-28T15:29:07.545Z,"13km NE of Edmond, Oklahoma",earthquake
2015-06-26T05:24:12.000Z,57.798,-154.0497,21,3,ml,,,,0.77,ak,ak11634711,2015-06-26T13:26:55.373Z,"29km N of Larsen Bay, Alaska",earthquake
2015-06-26T04:39:50.000Z,57.7538,-154.074,3.2,4.7,ml,,,,0.84,ak,ak11634670,2015-06-27T00:00:09.040Z,"24km NNW of Larsen Bay, Alaska",earthquake
2015-06-26T04:35:56.530Z,35.7528,-97.3947,7.39,3.6,mb_lg,,54,0.065,0.56,us,us10002lrn,2015-06-27T01:18:33.565Z,"13km NE of Edmond, Oklahoma",earthquake
2015-06-26T03:44:04.000Z,51.899,-171.5673,41.7,3,ml,,,,0.93,ak,ak11634657,2015-06-26T15:36:52.811Z,"68km SSW of Amukta Island, Alaska",earthquake
2015-06-26T03:02:05.350Z,11.03,-62.4135,114.64,4.1,mb,,93,1.324,1.07,us,us10002lrh,2015-06-26T03:40:05.932Z,"51km NNW of Gueiria, Venezuela",earthquake
2015-06-26T02:55:55.940Z,4.2426,125.7681,157.81,4.9,mb,,107,2.814,0.79,us,us10002lre,2015-06-26T10:58:30.616Z,"132km SSE of Sarangani, Philippines",earthquake
2015-06-26T02:51:56.500Z,-32.2409,-178.1275,10,4.8,mb,,64,2.991,0.46,us,us10002lrf,2015-06-26T10:54:37.476Z,"115km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-26T00:13:35.500Z,18.7749,-67.6365,45,3,Md,12,306,0.41502166,0.28,pr,pr15177000,2015-06-28T03:27:12.040Z,"63km NW of Aguadilla, Puerto Rico",earthquake
2015-06-25T22:57:15.230Z,-32.1261,-177.9392,10,5,mb,,121,2.871,0.79,us,us10002lq2,2015-06-28T04:12:52.729Z,"119km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-25T22:10:51.200Z,18.8799,-64.338,27,3,Md,13,295.2,0.39076715,0.09,pr,pr15176006,2015-06-30T00:13:51.040Z,"59km NNE of Road Town, British Virgin Islands",earthquake
2015-06-25T21:36:28.540Z,2.1418,126.7493,49.43,4.7,mb,,90,1.494,0.81,us,us10002lpk,2015-06-28T04:04:49.535Z,"147km WNW of Tobelo, Indonesia",earthquake
2015-06-25T19:18:05.940Z,-32.3423,-177.8531,10,5,mb,,134,6.087,1.17,us,us10002lnv,2015-06-26T03:20:32.058Z,"141km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-25T19:14:06.780Z,-32.2328,-178.0767,10,5.1,mb,,104,2.98,0.82,us,us10002lnu,2015-06-26T03:16:43.235Z,"118km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-25T18:45:57.400Z,-32.0811,-178.1362,10,6,mww,,66,2.832,1.02,us,us10002lne,2015-06-26T02:56:19.000Z,"101km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-25T16:20:24.010Z,-16.2642,167.6077,48.56,5.1,mb,,118,4.502,1.23,us,us10002llm,2015-06-26T00:22:56.504Z,"26km SE of Lakatoro, Vanuatu",earthquake
2015-06-25T15:41:20.290Z,-10.4106,152.049,31.44,5.1,mb,,67,4.919,1.33,us,us10002lkf,2015-06-26T02:56:18.000Z,"153km E of Samarai, Papua New Guinea",earthquake
2015-06-25T15:22:19.460Z,27.807,85.2843,10,4,mb,,145,0.098,0.68,us,us10002lnq,2015-06-26T05:26:33.490Z,"12km NNW of Kathmandu, Nepal",earthquake
2015-06-25T15:01:07.880Z,-4.7667,134,29.16,5.2,mb,,85,2.533,1.08,us,us10002lk8,2015-06-25T23:03:39.819Z,"113km NNW of Dobo, Indonesia",earthquake
2015-06-25T14:37:23.550Z,36.1585,29.6615,5,3.3,ml,,,,0.96,us,us10002lnk,2015-06-25T19:14:35.065Z,"5km SSE of Kas, Turkey",earthquake
2015-06-25T13:44:13.050Z,-6.1049,131.1378,64.94,5.4,mb,,67,1.872,1,us,us10002ljm,2015-06-25T21:46:43.046Z,"184km WSW of Tual, Indonesia",earthquake
2015-06-25T13:24:47.560Z,45.4891667,-123.4406667,52.07,3.22,ml,31,61,0.1504,0.1,uw,uw61046476,2015-06-26T06:20:59.077Z,"26km NW of Yamhill, Oregon",earthquake
2015-06-25T12:59:01.760Z,-21.5309,-173.7087,10,5.3,mb,,52,4.308,1.47,us,us10002ljf,2015-06-25T21:01:45.492Z,"130km E of `Ohonua, Tonga",earthquake
2015-06-25T10:31:55.770Z,16.8462,-97.8594,52.73,5,mb,,152,0.982,0.97,us,us10002lj4,2015-06-25T11:02:52.199Z,"15km NE of Santa Maria Zacatepec, Mexico",earthquake
2015-06-25T06:58:06.850Z,36.2773,-97.5122,2.67,3.1,mb_lg,,61,0.442,0.3,us,us10002lia,2015-06-25T07:17:49.275Z,"20km W of Perry, Oklahoma",earthquake
2015-06-25T06:03:07.250Z,36.7108,-98.2874,5,3,mb_lg,,91,0.111,0.48,us,us10002li3,2015-06-26T04:53:15.076Z,"7km SE of Cherokee, Oklahoma",earthquake
2015-06-25T04:08:20.700Z,19.1776,-64.3544,29,3.1,Md,4,334.8,0.99712997,0.28,pr,pr15176001,2015-06-25T12:10:49.969Z,"88km NNE of Road Town, British Virgin Islands",earthquake
2015-06-25T02:53:13.960Z,8.3227,-82.8661,10,5.1,mb,,116,0.249,1.17,us,us10002lhn,2015-06-25T13:41:45.040Z,"3km SSW of Finca Corredor, Panama",earthquake
2015-06-25T02:45:06.110Z,-37.0922,-74.0119,10.35,4.5,mwr,,169,2.676,0.79,us,us10002lhl,2015-06-25T03:10:36.289Z,"63km WNW of Arauco, Chile",earthquake
2015-06-25T01:21:24.690Z,17.3678,40.5128,10.41,4.6,mb,,100,6.227,0.52,us,us10002lhg,2015-06-25T09:23:58.984Z,"186km WNW of Farasan, Saudi Arabia",earthquake
2015-06-25T00:13:28.360Z,7.9765,-77.8088,10,4.6,mb,,92,2.328,0.93,us,us10002lha,2015-06-25T08:15:59.105Z,"23km SSW of Yaviza, Panama",earthquake
2015-06-24T22:32:21.000Z,61.663,-151.9745,114.9,5.9,ml,,,,0.91,ak,ak11632992,2015-07-03T05:24:35.060Z,"103km W of Willow, Alaska",earthquake
2015-06-24T22:18:22.910Z,-30.3392,-71.3665,56.31,4.5,mb,,161,0.518,1.05,us,us10002lgu,2015-06-25T06:20:56.510Z,"32km NNW of Ovalle, Chile",earthquake
2015-06-24T22:06:28.730Z,-35.2949,-178.8757,10,5,mb,,160,3.206,1.38,us,us10002lgm,2015-06-25T06:08:56.904Z,"East of the North Island of New Zealand",earthquake
2015-06-24T21:53:25.480Z,1.6401,126.459,10,4.7,mb,,99,1.252,0.81,us,us10002lgg,2015-06-25T05:55:57.989Z,"138km NW of Kota Ternate, Indonesia",earthquake
2015-06-24T21:30:27.030Z,-18.8916,-67.7913,209.84,4.2,mb,,46,1.723,0.76,us,us10002lg6,2015-06-25T05:32:55.854Z,"104km SW of Poopo, Bolivia",earthquake
2015-06-24T21:05:25.410Z,17.3502,40.4159,10,4.4,mb,,97,6.245,0.66,us,us10002lg0,2015-06-25T05:08:06.937Z,"194km WNW of Farasan, Saudi Arabia",earthquake
2015-06-24T19:12:54.350Z,41.7742,88.4362,34.96,5.4,mb,,51,6.679,0.91,us,us10002lfa,2015-06-24T19:54:37.642Z,"142km SSW of Turpan, China",earthquake
2015-06-24T17:49:15.000Z,53.1683,173.3193,25,3.7,ml,,,,0.81,ak,ak11632907,2015-06-25T01:51:53.785Z,"36km NNE of Attu Station, Alaska",earthquake
2015-06-24T16:00:46.320Z,-17.9116,-178.5198,564.54,4.5,mb,,84,3.269,1.08,us,us10002le9,2015-06-25T00:03:42.608Z,"277km SE of Lambasa, Fiji",earthquake
2015-06-24T10:32:52.840Z,-9.5316,125.1583,43.4,4.8,mb,,72,0.906,1.01,us,us10002lc3,2015-06-24T18:35:36.839Z,"55km SSE of Atambua, Indonesia",earthquake
2015-06-24T09:00:44.090Z,-32.4927,-178.128,30.19,5,mb,,67,5.842,1.07,us,us10002lbw,2015-06-24T17:03:51.034Z,"138km SSE of L'Esperance Rock, New Zealand",earthquake
2015-06-24T08:37:14.840Z,36.5973,27.1204,136.7,4.7,mb,,106,1.357,1.18,us,us10002lbs,2015-06-24T09:25:19.005Z,"20km S of Kardamaina, Greece",earthquake
2015-06-24T01:34:18.064Z,40.6207,-117.3259,2.1355,3.13,ml,13,88.44,0.801,0.1611,nn,nn00499724,2015-06-25T07:23:42.163Z,"33km W of Battle Mountain, Nevada",earthquake
2015-06-23T22:35:22.890Z,38.6194,43.1562,10,4.4,mb,,72,0.883,1,us,us10002l9m,2015-06-23T23:09:42.405Z,"23km NNW of Sarmansuyu, Turkey",earthquake
2015-06-23T20:09:19.490Z,-29.5172,-68.6433,106.11,4.7,mb,,35,1.866,1.36,us,us10002l88,2015-06-24T04:12:20.071Z,"80km N of San Jose de Jachal, Argentina",earthquake
2015-06-23T19:20:31.130Z,-18.9518,169.4117,254.14,4.8,mb,,81,2.733,0.66,us,us10002l7z,2015-06-24T03:23:00.464Z,"67km NNE of Isangel, Vanuatu",earthquake
2015-06-23T18:56:13.000Z,51.8507,178.483,106.9,3.2,ml,30,158.399987328001,,0.67,ak,ak11632601,2015-07-02T06:33:16.021Z,"10km S of Little Sitkin Island, Alaska",earthquake
2015-06-23T17:37:56.130Z,36.6569,-98.5693,6.61,3.1,mb_lg,,101,0.323,0.59,us,us10002l7e,2015-06-23T18:12:19.187Z,"18km SSE of Alva, Oklahoma",earthquake
2015-06-23T16:39:46.260Z,-10.8799,163.7166,26.59,4.7,mb,,108,3.977,0.79,us,us10002l6x,2015-06-24T00:42:21.935Z,"202km ESE of Kirakira, Solomon Islands",earthquake
2015-06-23T16:32:16.150Z,35.5949,141.931,30.8,4.3,mb,,180,1.548,0.73,us,us10002l5u,2015-06-24T00:34:53.856Z,"100km E of Hasaki, Japan",earthquake
2015-06-23T13:54:04.670Z,27.6288,139.8741,472.47,4.4,mb,,46,2.122,0.67,us,us10002l59,2015-06-23T21:56:50.054Z,"239km WNW of Chichi-shima, Japan",earthquake
2015-06-23T13:48:22.020Z,27.5638,66.2128,10,4.5,mb,,213,7.366,0.98,us,us10002l57,2015-06-23T21:51:02.030Z,"46km WSW of Khuzdar, Pakistan",earthquake
2015-06-23T13:34:05.000Z,51.5991,-174.8085,25.6,3.6,ml,30,201.599983872001,,0.62,ak,ak11632432,2015-07-02T06:33:11.543Z,"78km SSW of Atka, Alaska",earthquake
2015-06-23T12:18:29.940Z,27.6685,139.7931,455.88,6.3,mwp,,19,2.201,0.91,us,us10002l37,2015-06-24T17:26:28.937Z,"248km WNW of Chichi-shima, Japan",earthquake
2015-06-23T09:32:31.200Z,6.1592,116.6058,15.17,4.5,mb,,109,6.519,0.55,us,us10002l8v,2015-06-23T21:55:04.212Z,"23km NNW of Ranau, Malaysia",earthquake
2015-06-23T08:59:54.750Z,-19.6598,-175.2107,124.43,5.6,mb,,43,5.021,1.12,us,us10002l2m,2015-06-23T15:29:37.040Z,"91km W of Pangai, Tonga",earthquake
2015-06-23T08:22:56.900Z,18.006,-68.5542,71,3.2,Md,13,284.4,0.53000602,0.25,pr,pr15174003,2015-06-23T17:06:04.552Z,"41km S of Boca de Yuma, Dominican Republic",earthquake
2015-06-23T08:13:29.000Z,19.2507,-65.741,123,3.1,Md,4,313.2,1.03306258,0.21,pr,pr15174002,2015-06-23T17:06:09.374Z,"91km N of Loiza, Puerto Rico",earthquake
2015-06-23T07:16:41.900Z,7.9395,-77.9403,16.74,4.4,mb,,94,2.237,0.79,us,us10002l2e,2015-06-23T15:19:19.219Z,"36km SW of Yaviza, Panama",earthquake
2015-06-23T01:14:15.000Z,52.5047,-176.114,169.6,3.1,ml,22,194.399984448001,,0.63,ak,ak11632247,2015-07-02T06:33:19.242Z,"78km NNE of Adak, Alaska",earthquake
2015-06-23T00:47:42.680Z,-11.0289,163.8054,44.99,4.8,mb,,112,4.112,1.36,us,us10002l1p,2015-06-23T08:50:10.491Z,"215km ESE of Kirakira, Solomon Islands",earthquake
2015-06-22T23:26:14.350Z,53.2887,157.7355,29,4.4,mb,,72,0.182,0.71,us,us10002l1b,2015-06-23T07:28:53.171Z,"44km WNW of Yelizovo, Russia",earthquake
2015-06-22T23:05:55.690Z,13.3956,144.261,149.48,4.5,mb,,61,2.356,0.5,us,us10002l0z,2015-06-23T07:08:23.011Z,"43km W of Agat Village, Guam",earthquake
2015-06-22T22:28:40.000Z,53.4399,-163.7481,38.4,3,ml,,,,0.74,ak,ak11632183,2015-06-29T07:30:16.073Z,"154km ESE of Akutan, Alaska",earthquake
2015-06-22T22:16:20.870Z,35.7647,-97.4081,4.11,3.8,mwr,,19,0.049,0.89,us,us10002l0a,2015-06-23T19:57:43.818Z,"12km S of Guthrie, Oklahoma",earthquake
2015-06-22T21:40:57.850Z,39.2933,71.744,10,4.6,mb,,79,0.195,1.48,us,us10002kzk,2015-06-23T05:43:41.905Z,"20km ENE of Karakenja, Tajikistan",earthquake
2015-06-22T21:12:19.500Z,19.252,-64.7092,62,3.1,Md,3,302.4,0.8111787,0.05,pr,pr15173005,2015-06-23T05:14:46.016Z,"92km N of Road Town, British Virgin Islands",earthquake
2015-06-22T21:09:27.900Z,35.7499,-97.4005,5,3.5,ml,,,,0.69,us,us10002l9b,2015-06-23T21:58:32.036Z,"12km NNE of Edmond, Oklahoma",earthquake
2015-06-22T21:06:30.420Z,35.7578,-97.4028,5.53,3.7,mb_lg,,21,0.057,0.62,us,us10002kyx,2015-06-27T06:16:47.552Z,"13km NNE of Edmond, Oklahoma",earthquake
2015-06-22T19:47:26.740Z,35.836,-97.4698,6.81,3.3,mb_lg,,69,0.041,0.13,us,us10002ky4,2015-06-22T23:18:57.653Z,"6km SW of Guthrie, Oklahoma",earthquake
2015-06-22T16:37:50.270Z,-7.0146,105.3069,47.53,4.9,mb,,171,2.545,0.68,us,us10002kwp,2015-06-22T20:16:44.004Z,"42km WSW of Tugu Hilir, Indonesia",earthquake
2015-06-22T15:50:58.920Z,29.5031,131.3631,22.68,4.1,mb,,165,2.148,0.62,us,us10002kw5,2015-06-22T23:53:30.525Z,"140km SSE of Nishinoomote, Japan",earthquake
2015-06-22T15:35:17.040Z,41.5213,142.1033,58.72,4.9,mb,,83,0.93,0.81,us,us10002kvz,2015-06-23T10:38:26.794Z,"78km ENE of Mutsu, Japan",earthquake
2015-06-22T11:42:05.540Z,-21.7724,-68.476,175.47,4.9,mb,,35,0.712,0.72,us,us10002ku9,2015-06-22T19:44:48.531Z,"90km NNE of Claama, Chile",earthquake
2015-06-22T09:13:40.870Z,-33.8174,-70.3002,104.08,4.5,mb,,58,0.367,0.59,us,us10002kts,2015-06-23T19:45:18.797Z,"34km SE of Puente Alto, Chile",earthquake
2015-06-22T05:16:20.270Z,36.5737,70.8871,200.17,4.2,mb,,106,0.604,0.89,us,us10002kt7,2015-06-22T13:18:57.276Z,"32km S of Jarm, Afghanistan",earthquake
2015-06-22T05:04:52.900Z,17.7693,-68.3927,66,3.1,Md,7,277.2,0.74021179,0.63,pr,pr15173003,2015-06-22T13:07:20.734Z,"71km SSE of Boca de Yuma, Dominican Republic",earthquake
2015-06-22T04:54:12.730Z,36.2212,-97.5618,2.46,3.7,mb_lg,,35,0.432,0.45,us,us10002kt2,2015-06-23T03:21:37.368Z,"25km WSW of Perry, Oklahoma",earthquake
2015-06-22T04:05:43.100Z,35.7429,-97.394,5.278,3,ml,,53,,0.45,us,us10002l7x,2015-06-25T01:01:50.144Z,"12km NE of Edmond, Oklahoma",earthquake
2015-06-22T04:00:34.950Z,35.7523,-97.3844,6.28,3.4,mb_lg,,28,0.072,0.55,us,us10002kst,2015-06-23T02:48:55.095Z,"13km NE of Edmond, Oklahoma",earthquake
2015-06-22T02:43:17.560Z,-22.6917,-66.4734,281.88,4.3,mb,,41,2.253,0.87,us,us10002ksq,2015-06-22T10:45:48.501Z,"79km W of Abra Pampa, Argentina",earthquake
2015-06-22T02:17:55.810Z,38.7591,142.2397,37.82,4.7,mwr,,135,1.445,1.07,us,us10002ksn,2015-06-22T21:58:53.040Z,"57km SE of Ofunato, Japan",earthquake
2015-06-22T02:08:56.360Z,33.3777,141.1149,35.22,4.6,mb,,149,1.121,0.53,us,us10002ksl,2015-06-22T23:17:24.590Z,"126km ENE of Hachijo-jima, Japan",earthquake
2015-06-22T00:40:27.000Z,54.3564,-173.6656,20,3.1,ml,,,,0.72,ak,ak11631736,2015-06-29T07:18:24.718Z,"243km N of Atka, Alaska",earthquake
2015-06-22T00:40:26.000Z,52.8905,-173.1124,233.1,3.8,mb,,,,1.07,us,us10002kws,2015-06-29T05:06:50.048Z,"106km NE of Atka, Alaska",earthquake
2015-06-22T00:25:27.760Z,6.8163,-73.033,152.26,4.3,mb,,49,0.918,0.87,us,us10002ks8,2015-06-22T08:28:09.039Z,"13km N of Aratoca, Colombia",earthquake
2015-06-21T21:28:16.830Z,-20.457,-178.3509,561.41,6,mwb,,25,4.34,1.3,us,us10002kra,2015-06-23T14:57:39.000Z,"42km ENE of Ndoi Island, Fiji",earthquake
2015-06-21T18:58:12.400Z,36.2862,-97.5242,5,3,mb_lg,,61,0.429,0.31,us,us10002kqn,2015-06-22T04:26:37.037Z,"21km W of Perry, Oklahoma",earthquake
2015-06-21T17:51:37.710Z,36.2889,-96.8767,5,3.1,mb_lg,,106,0.179,0.6,us,us10002kqc,2015-06-21T20:42:40.113Z,"8km SW of Pawnee, Oklahoma",earthquake
2015-06-21T17:19:59.230Z,13.2848,-89.7456,68.83,4.8,mb,,164,0.64,1.09,us,us10002kq9,2015-06-22T01:22:41.361Z,"35km SSE of Acajutla, El Salvador",earthquake
2015-06-21T17:01:23.910Z,18.6173,-69.0095,101.21,4.3,mb,,73,0.604,0.8,us,us10002kq6,2015-06-22T01:04:00.939Z,"4km NW of Guaymate, Dominican Republic",earthquake
2015-06-21T15:16:38.710Z,30.5447,141.5164,40.72,4.5,mb,,117,2.944,0.86,us,us10002kpu,2015-06-21T23:19:11.616Z,"Izu Islands, Japan region",earthquake
2015-06-21T14:31:03.040Z,53.5056,109.1328,10.18,4.5,mb,,60,3.813,0.63,us,us10002kph,2015-06-21T22:33:43.754Z,"11km ENE of Ust'-Barguzin, Russia",earthquake
2015-06-21T14:18:10.930Z,36.6824,142.3242,10,4.5,mb,,169,1.703,1.29,us,us10002kpg,2015-06-21T22:20:50.070Z,"134km ESE of Iwaki, Japan",earthquake
2015-06-21T14:05:44.000Z,59.3356,-152.5048,70.6,3.3,ml,,,,0.9,ak,ak11631368,2015-07-02T00:37:18.725Z,"62km SW of Anchor Point, Alaska",earthquake
2015-06-21T12:25:00.120Z,36.5438,-97.2056,5,3.2,mb_lg,,58,0.216,0.37,us,us10002kp4,2015-06-24T17:03:31.067Z,"17km SSE of Tonkawa, Oklahoma",earthquake
2015-06-21T10:56:03.180Z,-15.725,-73.8647,72.2,4.7,mb,,161,4.275,1.01,us,us10002knu,2015-06-21T18:58:50.679Z,"77km S of Coracora, Peru",earthquake
2015-06-21T08:40:50.000Z,52.2809,179.2572,197.7,3.3,ml,,,,0.61,ak,ak11631237,2015-07-02T00:37:38.549Z,"43km NNW of Semisopochnoi Island, Alaska",earthquake
2015-06-21T07:36:47.300Z,18.3055,-68.1248,89,3,Md,11,201.6,0.31890193,0.38,pr,pr15172002,2015-06-21T15:39:23.135Z,"42km SE of Punta Cana, Dominican Republic",earthquake
2015-06-21T07:35:41.600Z,19.0825,-66.8933,28,3.1,Md,13,255.6,0.64499037,0.23,pr,pr15172001,2015-06-21T15:38:19.819Z,"65km NNE of Isabela, Puerto Rico",earthquake
2015-06-21T07:27:35.010Z,10.0463,-83.1268,18.06,4.6,mb,,31,0.25,0.97,us,us10002kn7,2015-06-21T15:13:26.830Z,"11km WNW of Puerto Limon, Costa Rica",earthquake
2015-06-21T06:15:31.880Z,24.0154,122.4363,29.9,4.8,mb,,103,0.691,0.79,us,us10002kn2,2015-06-21T07:22:42.693Z,"75km SW of Yonakuni, Japan",earthquake
2015-06-21T05:40:48.180Z,24.5329,142.2802,40.21,4.7,mb,,81,2.553,0.84,us,us10002kn0,2015-06-21T13:43:21.828Z,"99km ESE of Iwo Jima, Japan",earthquake
2015-06-21T05:24:22.320Z,-21.3952,-179.0206,571.49,4.5,mb,,61,4.56,1.28,us,us10002kmv,2015-06-21T13:26:50.362Z,"88km SSW of Ndoi Island, Fiji",earthquake
2015-06-21T04:02:46.230Z,32.616,83.2711,10,4.4,mb,,149,8.452,0.81,us,us10002kme,2015-06-21T12:05:19.608Z,"95km WNW of Luring, China",earthquake
2015-06-21T03:37:03.400Z,18.9911,-67.9868,57,3.4,Md,15,241.2,0.60276956,0.5,pr,pr15172000,2015-06-21T11:39:30.188Z,"63km NE of Punta Cana, Dominican Republic",earthquake
2015-06-21T01:57:54.220Z,36.7263,142.2326,32.93,4.3,mb,,120,1.62,1.19,us,us10002km0,2015-06-21T10:00:35.711Z,"125km ESE of Iwaki, Japan",earthquake
2015-06-21T01:28:18.270Z,36.5952,70.8094,220.87,4.1,mb,,108,0.561,0.33,us,us10002klv,2015-06-21T09:31:02.977Z,"29km S of Jarm, Afghanistan",earthquake
2015-06-21T00:58:56.250Z,35.7711,-97.4142,5.45,3.1,mb_lg,,39,0.041,0.44,us,us10002kls,2015-06-21T01:49:08.335Z,"12km S of Guthrie, Oklahoma",earthquake
2015-06-20T23:39:09.990Z,-23.5614,-177.1001,157.93,5.9,mwp,,22,5.709,1.03,us,us10002kld,2015-06-22T01:56:16.000Z,"South of the Fiji Islands",earthquake
2015-06-20T19:52:45.480Z,34.3658,26.1883,23.71,5,mb,,45,1.409,0.8,us,us10002kjx,2015-06-21T03:55:23.135Z,"77km SSE of Makry Gialos, Greece",earthquake
2015-06-20T19:32:17.380Z,10.8104,-86.6494,31.54,4.5,mb,,187,1.04,0.63,us,us10002kjp,2015-06-21T03:34:51.301Z,"98km WSW of San Juan del Sur, Nicaragua",earthquake
2015-06-20T14:49:40.350Z,25.6247,142.5997,28.62,4.5,mb,,162,1.511,0.94,us,us10002ki1,2015-06-20T22:52:20.744Z,"158km NE of Iwo Jima, Japan",earthquake
2015-06-20T14:18:59.770Z,-36.1933,-73.6444,17.75,4.5,mb,,154,1.829,0.95,us,us10002ki0,2015-06-20T16:19:18.040Z,"74km NW of Talcahuano, Chile",earthquake
2015-06-20T13:50:44.210Z,25.6761,142.8404,33.76,4.8,mb,,148,1.531,0.71,us,us10002khx,2015-06-20T21:53:24.179Z,"167km SSE of Chichi-shima, Japan",earthquake
2015-06-20T12:23:05.940Z,28.5942,82.643,10,4.7,mb,,128,8.747,0.6,us,us10002khh,2015-06-21T19:01:48.313Z,"52km ENE of Salyan, Nepal",earthquake
2015-06-20T11:59:21.400Z,36.2884,-96.8624,5,3.3,ml,,200,,0.63,us,us10002ky5,2015-06-22T22:12:51.413Z,"7km SW of Pawnee, Oklahoma",earthquake
2015-06-20T11:42:01.850Z,15.0713,119.5827,43.72,4.8,mb,,94,2.605,0.72,us,us10002khc,2015-06-20T19:44:33.969Z,"50km WSW of Purac, Philippines",earthquake
2015-06-20T11:21:16.160Z,35.7637,-97.3801,8.5,3.6,mb_lg,,55,0.069,0.42,us,us10002kh9,2015-06-21T00:15:04.094Z,"13km SSE of Guthrie, Oklahoma",earthquake
2015-06-20T10:56:03.220Z,35.7628,-97.4092,7.52,3.5,mb_lg,,59,0.05,0.32,us,us10002kgz,2015-06-21T00:17:41.473Z,"12km S of Guthrie, Oklahoma",earthquake
2015-06-20T07:44:14.740Z,25.4969,141.4892,25.98,4.5,mb,,86,1.71,0.79,us,us10002kg6,2015-06-20T15:46:45.319Z,"80km N of Iwo Jima, Japan",earthquake
2015-06-20T06:26:01.420Z,35.9143,-97.2601,6.47,3,mb_lg,,42,0.197,0.4,us,us10002kfr,2015-06-20T14:46:08.456Z,"3km S of Langston, Oklahoma",earthquake
2015-06-20T06:20:20.680Z,0.7302,123.7372,255.62,4.5,mb,,69,2.007,0.77,us,us10002kfq,2015-06-20T14:22:50.126Z,"26km SE of Pimpi, Indonesia",earthquake
2015-06-20T05:32:08.740Z,-59.639,-26.4551,50.22,5.7,mwc,,32,15.77,0.81,us,us10002kfg,2015-06-23T17:43:19.000Z,"67km S of Bristol Island, South Sandwich Islands",earthquake
2015-06-20T05:23:01.640Z,35.7703,-97.4163,7.7,3.2,mb_lg,,62,0.04,0.38,us,us10002kfd,2015-06-22T22:13:18.351Z,"12km S of Guthrie, Oklahoma",earthquake
2015-06-20T05:22:18.280Z,-36.3622,-73.7908,10,4.9,mb,,135,2.028,1.16,us,us10002kfc,2015-06-20T16:14:03.040Z,"72km WNW of Talcahuano, Chile",earthquake
2015-06-20T05:10:55.070Z,35.7466,-97.4168,6.78,4,mwr,,34,0.058,0.58,us,us10002kf3,2015-06-24T21:22:23.156Z,"11km NNE of Edmond, Oklahoma",earthquake
2015-06-20T04:36:05.710Z,35.7653,-97.4082,1.31,3.4,mb_lg,,48,0.049,0.43,us,us10002kex,2015-06-20T15:48:08.636Z,"12km S of Guthrie, Oklahoma",earthquake
2015-06-20T04:29:03.700Z,35.7739,-97.4227,3.27,3.5,mb_lg,,39,0.034,0.46,us,us10002kev,2015-06-20T15:46:00.574Z,"11km S of Guthrie, Oklahoma",earthquake
2015-06-20T03:31:31.000Z,51.7412,-175.6369,62.7,3.6,ml,,,,0.51,ak,ak11629756,2015-06-27T20:51:54.331Z,"72km ESE of Adak, Alaska",earthquake
2015-06-20T03:20:45.810Z,-36.3767,-73.7689,10,4.5,mb,,141,2.024,1.21,us,us10002kei,2015-06-20T11:23:29.763Z,"69km WNW of Talcahuano, Chile",earthquake
2015-06-20T02:10:06.420Z,-36.3289,-73.8167,10,6.4,mwp,,132,2.022,1.29,us,us10002ke8,2015-06-25T17:20:31.944Z,"76km NW of Talcahuano, Chile",earthquake
2015-06-20T02:03:43.700Z,18.6046,-64.6654,7,3,Md,9,172.8,0.33866486,0.23,pr,pr15171000,2015-06-20T10:06:27.662Z,"21km NNW of Road Town, British Virgin Islands",earthquake
2015-06-20T01:05:13.510Z,-11.5088,163.3418,36.45,4.5,mb,,115,3.921,0.68,us,us10002ke5,2015-06-20T09:07:49.333Z,"194km SE of Kirakira, Solomon Islands",earthquake
2015-06-20T00:36:48.000Z,19.107,-65.0988,14,3.2,Md,14,230.4,0.76356799,0.27,pr,pr15171002,2015-06-29T04:56:24.040Z,"86km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-19T23:55:53.000Z,61.7491,-150.4814,62.9,3.2,ml,,,,0.58,ak,ak11629708,2015-06-29T02:58:49.040Z,"23km W of Willow, Alaska",earthquake
2015-06-19T22:38:55.940Z,25.7287,142.5864,43.18,4.8,mb,,119,1.408,0.73,us,us10002kd1,2015-06-28T23:14:12.430Z,"154km SSE of Chichi-shima, Japan",earthquake
2015-06-19T21:56:04.800Z,36.8521,-98.276,5.774,3.2,ml,,116,,0.49,us,us10002kcm,2015-06-28T22:55:46.225Z,"13km NNE of Cherokee, Oklahoma",earthquake
2015-06-19T20:41:39.000Z,62.4092,-148.5073,43.3,3.2,ml,,,,0.51,ak,ak11629658,2015-06-26T01:09:17.925Z,"70km NNE of Sutton-Alpine, Alaska",earthquake
2015-06-19T18:29:37.000Z,19.1107,-68.6075,42,3.3,Md,10,306,0.63151564,0.62,pr,pr15170001,2015-06-20T02:32:13.879Z,"48km ENE of Miches, Dominican Republic",earthquake
